catalogNumber,split,is_negative,num_instances,image_path,label_path
USCH0040850,train,False,2,data\yolo_dataset\images\train\USCH0040850.jpg,data\yolo_dataset\labels\train\USCH0040850.txt
USCH0012909,train,False,25,data\yolo_dataset\images\train\USCH0012909.jpg,data\yolo_dataset\labels\train\USCH0012909.txt
USCH0012892,train,False,2,data\yolo_dataset\images\train\USCH0012892.jpg,data\yolo_dataset\labels\train\USCH0012892.txt
USCH0076368,train,False,10,data\yolo_dataset\images\train\USCH0076368.jpg,data\yolo_dataset\labels\train\USCH0076368.txt
USCH0013131,train,False,2,data\yolo_dataset\images\train\USCH0013131.jpg,data\yolo_dataset\labels\train\USCH0013131.txt
USCH0012931,train,False,2,data\yolo_dataset\images\train\USCH0012931.jpg,data\yolo_dataset\labels\train\USCH0012931.txt
USCH0013209,train,False,2,data\yolo_dataset\images\train\USCH0013209.jpg,data\yolo_dataset\labels\train\USCH0013209.txt
USCH0013210,train,False,2,data\yolo_dataset\images\train\USCH0013210.jpg,data\yolo_dataset\labels\train\USCH0013210.txt
USCH0012953,train,False,2,data\yolo_dataset\images\train\USCH0012953.jpg,data\yolo_dataset\labels\train\USCH0012953.txt
USCH0012967,train,False,2,data\yolo_dataset\images\train\USCH0012967.jpg,data\yolo_dataset\labels\train\USCH0012967.txt
USCH0013148,train,False,2,data\yolo_dataset\images\train\USCH0013148.jpg,data\yolo_dataset\labels\train\USCH0013148.txt
280307,train,False,19,data\yolo_dataset\images\train\280307.jpg,data\yolo_dataset\labels\train\280307.txt
204382,train,False,14,data\yolo_dataset\images\train\204382.jpg,data\yolo_dataset\labels\train\204382.txt
MARY1052500,train,False,2,data\yolo_dataset\images\train\MARY1052500.jpg,data\yolo_dataset\labels\train\MARY1052500.txt
MARY1005221,train,False,18,data\yolo_dataset\images\train\MARY1005221.jpg,data\yolo_dataset\labels\train\MARY1005221.txt
MARY1052506,train,False,2,data\yolo_dataset\images\train\MARY1052506.jpg,data\yolo_dataset\labels\train\MARY1052506.txt
MARY1013847,train,False,5,data\yolo_dataset\images\train\MARY1013847.jpg,data\yolo_dataset\labels\train\MARY1013847.txt
MARY1052499,train,False,2,data\yolo_dataset\images\train\MARY1052499.jpg,data\yolo_dataset\labels\train\MARY1052499.txt
MARY1052501,train,False,2,data\yolo_dataset\images\train\MARY1052501.jpg,data\yolo_dataset\labels\train\MARY1052501.txt
MARY1052503,train,False,2,data\yolo_dataset\images\train\MARY1052503.jpg,data\yolo_dataset\labels\train\MARY1052503.txt
MARY1052409,train,False,6,data\yolo_dataset\images\train\MARY1052409.jpg,data\yolo_dataset\labels\train\MARY1052409.txt
MARY1017200,train,False,21,data\yolo_dataset\images\train\MARY1017200.jpg,data\yolo_dataset\labels\train\MARY1017200.txt
74648,train,False,18,data\yolo_dataset\images\train\74648.jpg,data\yolo_dataset\labels\train\74648.txt
82182,train,False,23,data\yolo_dataset\images\train\82182.jpg,data\yolo_dataset\labels\train\82182.txt
80073,train,False,30,data\yolo_dataset\images\train\80073.jpg,data\yolo_dataset\labels\train\80073.txt
72300,train,False,15,data\yolo_dataset\images\train\72300.jpg,data\yolo_dataset\labels\train\72300.txt
80045,train,False,18,data\yolo_dataset\images\train\80045.jpg,data\yolo_dataset\labels\train\80045.txt
70494,train,False,23,data\yolo_dataset\images\train\70494.jpg,data\yolo_dataset\labels\train\70494.txt
79159,train,False,17,data\yolo_dataset\images\train\79159.jpg,data\yolo_dataset\labels\train\79159.txt
71894,train,False,23,data\yolo_dataset\images\train\71894.jpg,data\yolo_dataset\labels\train\71894.txt
74427,train,False,20,data\yolo_dataset\images\train\74427.jpg,data\yolo_dataset\labels\train\74427.txt
82170,train,False,39,data\yolo_dataset\images\train\82170.jpg,data\yolo_dataset\labels\train\82170.txt
79093,train,False,23,data\yolo_dataset\images\train\79093.jpg,data\yolo_dataset\labels\train\79093.txt
80462,train,False,12,data\yolo_dataset\images\train\80462.jpg,data\yolo_dataset\labels\train\80462.txt
78182,train,False,18,data\yolo_dataset\images\train\78182.jpg,data\yolo_dataset\labels\train\78182.txt
80102,train,False,9,data\yolo_dataset\images\train\80102.jpg,data\yolo_dataset\labels\train\80102.txt
83560,train,False,11,data\yolo_dataset\images\train\83560.jpg,data\yolo_dataset\labels\train\83560.txt
60020,train,False,14,data\yolo_dataset\images\train\60020.jpg,data\yolo_dataset\labels\train\60020.txt
75999,train,False,22,data\yolo_dataset\images\train\75999.jpg,data\yolo_dataset\labels\train\75999.txt
59358,train,False,16,data\yolo_dataset\images\train\59358.jpg,data\yolo_dataset\labels\train\59358.txt
79479,train,False,20,data\yolo_dataset\images\train\79479.jpg,data\yolo_dataset\labels\train\79479.txt
80078,train,False,13,data\yolo_dataset\images\train\80078.jpg,data\yolo_dataset\labels\train\80078.txt
69633,train,False,12,data\yolo_dataset\images\train\69633.jpg,data\yolo_dataset\labels\train\69633.txt
75951,train,False,17,data\yolo_dataset\images\train\75951.jpg,data\yolo_dataset\labels\train\75951.txt
75943,train,False,21,data\yolo_dataset\images\train\75943.jpg,data\yolo_dataset\labels\train\75943.txt
70605,train,False,12,data\yolo_dataset\images\train\70605.jpg,data\yolo_dataset\labels\train\70605.txt
DOV0006719,train,False,1,data\yolo_dataset\images\train\DOV0006719.jpg,data\yolo_dataset\labels\train\DOV0006719.txt
DOV0006729,train,False,1,data\yolo_dataset\images\train\DOV0006729.jpg,data\yolo_dataset\labels\train\DOV0006729.txt
DOV0006743,train,False,1,data\yolo_dataset\images\train\DOV0006743.jpg,data\yolo_dataset\labels\train\DOV0006743.txt
DOV0006751,train,False,2,data\yolo_dataset\images\train\DOV0006751.jpg,data\yolo_dataset\labels\train\DOV0006751.txt
DOV0007943,train,False,2,data\yolo_dataset\images\train\DOV0007943.jpg,data\yolo_dataset\labels\train\DOV0007943.txt
DOV0006746,train,False,2,data\yolo_dataset\images\train\DOV0006746.jpg,data\yolo_dataset\labels\train\DOV0006746.txt
DOV0006715,train,False,1,data\yolo_dataset\images\train\DOV0006715.jpg,data\yolo_dataset\labels\train\DOV0006715.txt
DOV0065283,train,False,1,data\yolo_dataset\images\train\DOV0065283.jpg,data\yolo_dataset\labels\train\DOV0065283.txt
DOV0006744,train,False,1,data\yolo_dataset\images\train\DOV0006744.jpg,data\yolo_dataset\labels\train\DOV0006744.txt
DOV0006716,train,False,2,data\yolo_dataset\images\train\DOV0006716.jpg,data\yolo_dataset\labels\train\DOV0006716.txt
DOV0006739,train,False,2,data\yolo_dataset\images\train\DOV0006739.jpg,data\yolo_dataset\labels\train\DOV0006739.txt
DOV0006731,train,False,2,data\yolo_dataset\images\train\DOV0006731.jpg,data\yolo_dataset\labels\train\DOV0006731.txt
DOV0006740,train,False,2,data\yolo_dataset\images\train\DOV0006740.jpg,data\yolo_dataset\labels\train\DOV0006740.txt
DOV0006711,train,False,1,data\yolo_dataset\images\train\DOV0006711.jpg,data\yolo_dataset\labels\train\DOV0006711.txt
DOV0006724,train,False,1,data\yolo_dataset\images\train\DOV0006724.jpg,data\yolo_dataset\labels\train\DOV0006724.txt
DOV0006742,train,False,2,data\yolo_dataset\images\train\DOV0006742.jpg,data\yolo_dataset\labels\train\DOV0006742.txt
DOV0006713,train,False,2,data\yolo_dataset\images\train\DOV0006713.jpg,data\yolo_dataset\labels\train\DOV0006713.txt
DOV0006732,train,False,1,data\yolo_dataset\images\train\DOV0006732.jpg,data\yolo_dataset\labels\train\DOV0006732.txt
DOV0006706,train,False,2,data\yolo_dataset\images\train\DOV0006706.jpg,data\yolo_dataset\labels\train\DOV0006706.txt
DOV0006752,train,False,1,data\yolo_dataset\images\train\DOV0006752.jpg,data\yolo_dataset\labels\train\DOV0006752.txt
DOV0007950,train,False,2,data\yolo_dataset\images\train\DOV0007950.jpg,data\yolo_dataset\labels\train\DOV0007950.txt
DOV0006722,train,False,1,data\yolo_dataset\images\train\DOV0006722.jpg,data\yolo_dataset\labels\train\DOV0006722.txt
DOV0006723,train,False,1,data\yolo_dataset\images\train\DOV0006723.jpg,data\yolo_dataset\labels\train\DOV0006723.txt
DOV0006721,train,False,1,data\yolo_dataset\images\train\DOV0006721.jpg,data\yolo_dataset\labels\train\DOV0006721.txt
DOV0006735,train,False,1,data\yolo_dataset\images\train\DOV0006735.jpg,data\yolo_dataset\labels\train\DOV0006735.txt
DOV0065425,train,False,2,data\yolo_dataset\images\train\DOV0065425.jpg,data\yolo_dataset\labels\train\DOV0065425.txt
DOV0006753,train,False,2,data\yolo_dataset\images\train\DOV0006753.jpg,data\yolo_dataset\labels\train\DOV0006753.txt
DOV0006737,train,False,2,data\yolo_dataset\images\train\DOV0006737.jpg,data\yolo_dataset\labels\train\DOV0006737.txt
DOV0006754,train,False,1,data\yolo_dataset\images\train\DOV0006754.jpg,data\yolo_dataset\labels\train\DOV0006754.txt
DOV0065282,train,False,1,data\yolo_dataset\images\train\DOV0065282.jpg,data\yolo_dataset\labels\train\DOV0065282.txt
DOV0006699,train,False,1,data\yolo_dataset\images\train\DOV0006699.jpg,data\yolo_dataset\labels\train\DOV0006699.txt
DOV0006717,train,False,2,data\yolo_dataset\images\train\DOV0006717.jpg,data\yolo_dataset\labels\train\DOV0006717.txt
DOV0006707,train,False,2,data\yolo_dataset\images\train\DOV0006707.jpg,data\yolo_dataset\labels\train\DOV0006707.txt
DOV0006725,train,False,2,data\yolo_dataset\images\train\DOV0006725.jpg,data\yolo_dataset\labels\train\DOV0006725.txt
DOV0006738,train,False,2,data\yolo_dataset\images\train\DOV0006738.jpg,data\yolo_dataset\labels\train\DOV0006738.txt
DOV0006703,train,False,2,data\yolo_dataset\images\train\DOV0006703.jpg,data\yolo_dataset\labels\train\DOV0006703.txt
DOV0006726,train,False,1,data\yolo_dataset\images\train\DOV0006726.jpg,data\yolo_dataset\labels\train\DOV0006726.txt
DOV0006741,train,False,1,data\yolo_dataset\images\train\DOV0006741.jpg,data\yolo_dataset\labels\train\DOV0006741.txt
DOV0006736,train,False,2,data\yolo_dataset\images\train\DOV0006736.jpg,data\yolo_dataset\labels\train\DOV0006736.txt
DOV0006733,train,False,2,data\yolo_dataset\images\train\DOV0006733.jpg,data\yolo_dataset\labels\train\DOV0006733.txt
DOV0006709,train,False,2,data\yolo_dataset\images\train\DOV0006709.jpg,data\yolo_dataset\labels\train\DOV0006709.txt
DOV0007944,train,False,1,data\yolo_dataset\images\train\DOV0007944.jpg,data\yolo_dataset\labels\train\DOV0007944.txt
DOV0065422,train,False,2,data\yolo_dataset\images\train\DOV0065422.jpg,data\yolo_dataset\labels\train\DOV0065422.txt
DOV0065420,train,False,2,data\yolo_dataset\images\train\DOV0065420.jpg,data\yolo_dataset\labels\train\DOV0065420.txt
DOV0006749,train,False,1,data\yolo_dataset\images\train\DOV0006749.jpg,data\yolo_dataset\labels\train\DOV0006749.txt
DOV0006756,train,False,2,data\yolo_dataset\images\train\DOV0006756.jpg,data\yolo_dataset\labels\train\DOV0006756.txt
DOV0007949,train,False,2,data\yolo_dataset\images\train\DOV0007949.jpg,data\yolo_dataset\labels\train\DOV0007949.txt
DOV0006710,train,False,1,data\yolo_dataset\images\train\DOV0006710.jpg,data\yolo_dataset\labels\train\DOV0006710.txt
MISS0069162,train,False,28,data\yolo_dataset\images\train\MISS0069162.jpg,data\yolo_dataset\labels\train\MISS0069162.txt
MISS0069049,train,False,22,data\yolo_dataset\images\train\MISS0069049.jpg,data\yolo_dataset\labels\train\MISS0069049.txt
MISS0069036,train,False,9,data\yolo_dataset\images\train\MISS0069036.jpg,data\yolo_dataset\labels\train\MISS0069036.txt
MISS0069001,train,False,16,data\yolo_dataset\images\train\MISS0069001.jpg,data\yolo_dataset\labels\train\MISS0069001.txt
MISS0069002,train,False,15,data\yolo_dataset\images\train\MISS0069002.jpg,data\yolo_dataset\labels\train\MISS0069002.txt
MISS0069165,train,False,20,data\yolo_dataset\images\train\MISS0069165.jpg,data\yolo_dataset\labels\train\MISS0069165.txt
MISS0069164,train,False,17,data\yolo_dataset\images\train\MISS0069164.jpg,data\yolo_dataset\labels\train\MISS0069164.txt
MISS0072753,train,False,30,data\yolo_dataset\images\train\MISS0072753.jpg,data\yolo_dataset\labels\train\MISS0072753.txt
MISS0069035,train,False,16,data\yolo_dataset\images\train\MISS0069035.jpg,data\yolo_dataset\labels\train\MISS0069035.txt
MISS0069037,train,False,24,data\yolo_dataset\images\train\MISS0069037.jpg,data\yolo_dataset\labels\train\MISS0069037.txt
637119,train,False,9,data\yolo_dataset\images\train\637119.jpg,data\yolo_dataset\labels\train\637119.txt
637093,train,False,9,data\yolo_dataset\images\train\637093.jpg,data\yolo_dataset\labels\train\637093.txt
637123,train,False,11,data\yolo_dataset\images\train\637123.jpg,data\yolo_dataset\labels\train\637123.txt
637113,train,False,17,data\yolo_dataset\images\train\637113.jpg,data\yolo_dataset\labels\train\637113.txt
637104,train,False,13,data\yolo_dataset\images\train\637104.jpg,data\yolo_dataset\labels\train\637104.txt
319861,train,False,8,data\yolo_dataset\images\train\319861.jpg,data\yolo_dataset\labels\train\319861.txt
637120,train,False,12,data\yolo_dataset\images\train\637120.jpg,data\yolo_dataset\labels\train\637120.txt
452710,train,False,9,data\yolo_dataset\images\train\452710.jpg,data\yolo_dataset\labels\train\452710.txt
637108,train,False,10,data\yolo_dataset\images\train\637108.jpg,data\yolo_dataset\labels\train\637108.txt
637086,train,False,7,data\yolo_dataset\images\train\637086.jpg,data\yolo_dataset\labels\train\637086.txt
637105,train,False,10,data\yolo_dataset\images\train\637105.jpg,data\yolo_dataset\labels\train\637105.txt
637094,train,False,9,data\yolo_dataset\images\train\637094.jpg,data\yolo_dataset\labels\train\637094.txt
637121,train,False,9,data\yolo_dataset\images\train\637121.jpg,data\yolo_dataset\labels\train\637121.txt
319862,train,False,11,data\yolo_dataset\images\train\319862.jpg,data\yolo_dataset\labels\train\319862.txt
319855,train,False,8,data\yolo_dataset\images\train\319855.jpg,data\yolo_dataset\labels\train\319855.txt
637107,train,False,17,data\yolo_dataset\images\train\637107.jpg,data\yolo_dataset\labels\train\637107.txt
637116,train,False,10,data\yolo_dataset\images\train\637116.jpg,data\yolo_dataset\labels\train\637116.txt
637102,train,False,9,data\yolo_dataset\images\train\637102.jpg,data\yolo_dataset\labels\train\637102.txt
637122,train,False,15,data\yolo_dataset\images\train\637122.jpg,data\yolo_dataset\labels\train\637122.txt
637103,train,False,7,data\yolo_dataset\images\train\637103.jpg,data\yolo_dataset\labels\train\637103.txt
637099,train,False,7,data\yolo_dataset\images\train\637099.jpg,data\yolo_dataset\labels\train\637099.txt
637092,train,False,7,data\yolo_dataset\images\train\637092.jpg,data\yolo_dataset\labels\train\637092.txt
637091,train,False,8,data\yolo_dataset\images\train\637091.jpg,data\yolo_dataset\labels\train\637091.txt
637090,train,False,8,data\yolo_dataset\images\train\637090.jpg,data\yolo_dataset\labels\train\637090.txt
637110,train,False,7,data\yolo_dataset\images\train\637110.jpg,data\yolo_dataset\labels\train\637110.txt
BRIT278733,train,False,22,data\yolo_dataset\images\train\BRIT278733.jpg,data\yolo_dataset\labels\train\BRIT278733.txt
BRIT693722,train,False,19,data\yolo_dataset\images\train\BRIT693722.jpg,data\yolo_dataset\labels\train\BRIT693722.txt
BRIT278734,train,False,22,data\yolo_dataset\images\train\BRIT278734.jpg,data\yolo_dataset\labels\train\BRIT278734.txt
BRIT693721,train,False,6,data\yolo_dataset\images\train\BRIT693721.jpg,data\yolo_dataset\labels\train\BRIT693721.txt
US_3455575,train,False,39,data\yolo_dataset\images\train\US_3455575.jpg,data\yolo_dataset\labels\train\US_3455575.txt
US_1275676,train,False,24,data\yolo_dataset\images\train\US_1275676.jpg,data\yolo_dataset\labels\train\US_1275676.txt
US_3189868,train,False,34,data\yolo_dataset\images\train\US_3189868.jpg,data\yolo_dataset\labels\train\US_3189868.txt
US_646837,train,False,17,data\yolo_dataset\images\train\US_646837.jpg,data\yolo_dataset\labels\train\US_646837.txt
US_3242011,train,False,35,data\yolo_dataset\images\train\US_3242011.jpg,data\yolo_dataset\labels\train\US_3242011.txt
US_1624782,train,False,46,data\yolo_dataset\images\train\US_1624782.jpg,data\yolo_dataset\labels\train\US_1624782.txt
US_355678,train,False,29,data\yolo_dataset\images\train\US_355678.jpg,data\yolo_dataset\labels\train\US_355678.txt
US_3337842,train,False,30,data\yolo_dataset\images\train\US_3337842.jpg,data\yolo_dataset\labels\train\US_3337842.txt
US_3633546,train,False,35,data\yolo_dataset\images\train\US_3633546.jpg,data\yolo_dataset\labels\train\US_3633546.txt
US_3633547,train,False,24,data\yolo_dataset\images\train\US_3633547.jpg,data\yolo_dataset\labels\train\US_3633547.txt
US_1927977,train,False,33,data\yolo_dataset\images\train\US_1927977.jpg,data\yolo_dataset\labels\train\US_1927977.txt
US_3609870,train,False,39,data\yolo_dataset\images\train\US_3609870.jpg,data\yolo_dataset\labels\train\US_3609870.txt
US_3612730,train,False,24,data\yolo_dataset\images\train\US_3612730.jpg,data\yolo_dataset\labels\train\US_3612730.txt
US_355662,train,False,27,data\yolo_dataset\images\train\US_355662.jpg,data\yolo_dataset\labels\train\US_355662.txt
US_49331,train,False,37,data\yolo_dataset\images\train\US_49331.jpg,data\yolo_dataset\labels\train\US_49331.txt
US_3028099,train,False,37,data\yolo_dataset\images\train\US_3028099.jpg,data\yolo_dataset\labels\train\US_3028099.txt
US_3633530,train,False,32,data\yolo_dataset\images\train\US_3633530.jpg,data\yolo_dataset\labels\train\US_3633530.txt
US_3406927,train,False,20,data\yolo_dataset\images\train\US_3406927.jpg,data\yolo_dataset\labels\train\US_3406927.txt
US_1928642,train,False,31,data\yolo_dataset\images\train\US_1928642.jpg,data\yolo_dataset\labels\train\US_1928642.txt
US_2005823,train,False,16,data\yolo_dataset\images\train\US_2005823.jpg,data\yolo_dataset\labels\train\US_2005823.txt
US_1567562,train,False,22,data\yolo_dataset\images\train\US_1567562.jpg,data\yolo_dataset\labels\train\US_1567562.txt
US_1811458,train,False,26,data\yolo_dataset\images\train\US_1811458.jpg,data\yolo_dataset\labels\train\US_1811458.txt
US_1731585,train,False,34,data\yolo_dataset\images\train\US_1731585.jpg,data\yolo_dataset\labels\train\US_1731585.txt
US_1928869,train,False,34,data\yolo_dataset\images\train\US_1928869.jpg,data\yolo_dataset\labels\train\US_1928869.txt
US_2386919,train,False,41,data\yolo_dataset\images\train\US_2386919.jpg,data\yolo_dataset\labels\train\US_2386919.txt
US_2588573,train,False,15,data\yolo_dataset\images\train\US_2588573.jpg,data\yolo_dataset\labels\train\US_2588573.txt
US_3759557,train,False,1,data\yolo_dataset\images\train\US_3759557.jpg,data\yolo_dataset\labels\train\US_3759557.txt
US_1104592,train,False,20,data\yolo_dataset\images\train\US_1104592.jpg,data\yolo_dataset\labels\train\US_1104592.txt
US_394664,train,False,35,data\yolo_dataset\images\train\US_394664.jpg,data\yolo_dataset\labels\train\US_394664.txt
